L,-0.178275,-0.5421324,1.6944335,0.14859565,1.0289153,-0.2893548,0.5344754,0.2885878,-0.12597434,-0.35303771,1.3178653,-1.4731258,-0.7496743,-0.70107377,-1.2718389,-0.29738006,-0.41872293,0.32320052,0.2864809,-0.58692604,0.16000834,-1.1730112,-0.36812985,0.16127533,0.28580666,-0.567943,0.7117506,0.34085092,-1.1812981,-1.3779927,0.26875836,1.3876699,0.5085785,-1.6012839,-0.73109776,0.29342985,-0.8957873,-1.396172,1.0058254,-0.5270742,0.7059955,-0.870545,0.70897895,-1.6606213,-0.288019,-1.5184871,-0.5587347,-0.38438568,-0.4244998,0.12240646,-1.289095,0.7127642,1.2959901,0.9900609,-0.7614976,-0.6019945,-0.24523069,-0.079981744,0.18491544,0.29570478,-0.108817585,-1.0011041,1.4058943,1.9525977
M,-2.5504014,-0.87689865,0.039037917,1.7104704,0.9558293,2.1709378,0.78379667,0.33449355,-0.31989497,2.0263124,-0.7936084,3.1434515,-0.5018576,-1.9819791,0.27745488,-0.89190125,-0.4016992,0.67663044,0.5247682,0.04935814,-0.13061652,0.07529947,0.10774967,-0.6461659,-0.22485708,-1.4535321,0.31384146,2.0113595,-1.8955786,0.08173445,-0.17184457,-0.5715438,-1.4058707,0.5113772,1.2723302,1.3251014,0.25113764,-0.9098523,0.21569893,-1.7169241,2.3895543,-0.46236157,-0.17991012,0.1893625,-1.8659301,-0.682588,1.0321592,0.152479,0.86623436,0.13152926,-0.62256736,0.008801433,0.13367423,0.072149634,-1.0330237,1.9178377,1.57391,-0.7029591,0.20526677,-1.2110935,0.09385559,0.32205382,0.30151457,-0.24714594
N,1.2712561,1.0317131,0.40429798,1.2088957,2.9315078,-0.9552562,0.83216244,-0.62425643,0.16720715,-0.6211414,0.6146933,-0.21737862,-0.6348533,-0.3243459,0.020031953,0.15051459,0.23025517,-1.000221,-1.9029081,-0.9484088,0.11738035,0.49968207,-0.9233949,0.75204116,0.37151074,-0.004751007,-1.7578483,-0.2365,0.99239796,-0.0069517763,-0.34458706,-2.5878298,-1.6642541,0.048537657,-0.16465914,0.7496025,0.10276857,-0.32816085,0.23066974,0.73236394,0.69537735,0.31698284,0.41268256,-0.25414905,-0.6806281,0.51645917,-0.6807755,-1.3639449,-0.2318186,-0.8647098,-2.207705,-1.3470805,-1.5226805,0.6322887,0.23429173,0.3587077,1.3391471,0.6371753,0.45005208,-0.41919374,0.27506408,0.596161,0.2137179,1.3752805
P,-0.018662248,-0.33467308,0.87860733,-0.6086051,0.9051527,0.6252483,-0.5161039,0.5980644,-0.75445974,0.8880584,0.7431664,0.102823325,-0.55182457,0.28660902,1.5086771,1.1652124,-0.17194721,-0.15793243,0.0345787,0.14950934,-1.2452031,0.1624397,-0.8399637,-0.4720375,0.27207953,-0.59452343,0.380984,-0.11753256,0.00020779713,-1.2470188,0.00689332,-0.6441337,0.6127902,-0.631492,1.2888672,0.6635616,-1.2753901,-0.13772196,-0.3973795,1.6056094,-0.75701344,-0.4703868,1.2685498,-0.64727134,1.235822,0.6729513,0.148362,1.3379674,0.44404528,-1.7580482,1.2353494,-0.7574547,0.70776665,0.43419543,0.055088036,0.5116903,-0.3926013,-0.87887025,-0.5935602,-0.13566713,-2.5860486,-0.08239276,1.1285019,3.1310089
Q,0.22425686,1.1290233,0.14272517,0.83206254,-1.637552,-0.9769692,0.8072292,-0.5019008,0.71828765,-1.603116,1.9465127,0.20216401,1.6272568,0.4646273,0.47861782,0.5239116,0.16269076,-0.39008686,-0.61782044,0.56320846,-0.7181417,-0.77339834,-1.7395495,-0.29116565,-0.31217876,-0.1882397,0.15161133,-0.53659505,0.040571846,-1.7638823,-1.0163561,0.5802573,-1.1083393,0.071985535,-1.4449989,2.4068396,-0.97475374,-0.9087866,1.6239945,-0.9414757,1.3256283,-1.5829923,-0.5888257,0.038991164,0.57331055,-0.15026347,0.22217971,-0.2721889,1.8113389,0.14536431,-0.60083115,-0.97693944,1.0702183,-0.058663137,0.41822642,0.41428995,-0.028070567,0.19796507,0.79041415,-0.4794701,0.5347465,-0.9783443,0.09293239,-0.15448195
R,0.439478,0.4729471,0.8327262,-0.3969944,0.25930044,-0.062271632,0.3800693,0.73545635,0.29228964,0.555536,1.1441807,0.0010635331,-0.6005723,0.520171,0.023829712,1.872644,-1.0504463,1.3351107,-0.50358486,1.1528893,-0.3900126,0.61791474,-0.13705786,-1.287681,2.3260076,2.3257535,0.4105677,-0.90453863,-1.7148008,-0.5733364,-0.7526284,-0.31724626,-0.30448782,0.66298354,0.61626095,0.16450572,0.45586792,-0.20774592,0.14783026,-0.7698006,-0.741542,0.7578084,0.90509135,0.96539146,1.4231972,-0.35683846,-0.0624298,0.35094777,0.4191546,-0.34701514,-0.6180427,-0.94959736,0.57207704,-0.46038488,-0.7628429,1.0524678,-1.3948989,0.5437047,0.8004536,-0.9954891,-0.06998278,1.4790425,1.385503,-1.1679351
S,-0.8729797,0.5178832,-1.4827046,0.5926414,-1.6626881,1.1454525,-1.0892009,0.60180706,-0.7609862,-0.77536565,-1.288279,0.80603135,-0.049613275,-0.3074042,-0.5602889,0.56385005,-0.92105013,0.64555573,-0.13022244,0.24280545,0.7633369,-1.0682309,-0.88298684,0.078886904,0.49377212,1.1429124,-0.26055303,1.3400166,-0.70919144,-0.3314312,-0.46135768,0.6166157,0.7556219,0.17239891,-0.089682154,0.7728254,1.4489597,-0.7033889,0.45194563,-1.0092199,-1.9903114,-0.46423718,-0.59979564,0.2978364,0.6778484,-0.639811,-1.2959979,-1.4561784,1.0976394,0.4128494,1.0125709,-1.2185607,0.052465275,1.6759893,-0.7267707,-1.0587538,1.0857912,-0.9200727,-0.44866416,-1.5506428,-0.6632275,-0.5861501,-0.16229983,-1.520765
T,-1.3790574,-0.9779424,-1.592731,0.6273432,1.1193917,-0.04848134,0.9475358,0.123174936,-1.1781292,1.2884154,-0.26465333,2.4388707,-1.1340134,1.56475,0.6175681,1.2094476,-0.4063945,0.05846757,-0.442485,-0.4583138,-0.32608014,-0.6291881,-0.17286457,1.0256046,0.59764296,1.180584,1.1650343,1.5911934,-0.2693484,-0.4413233,-0.35098475,-0.9816409,-0.02722904,0.5403091,-0.69953454,-1.1862754,-1.3874195,0.9155061,1.319667,-1.8417449,0.2645267,-0.06038337,-1.3226627,-0.7911088,2.4753752,0.0064522135,0.38192773,-0.1779766,0.2817848,-0.13750476,-0.608113,0.32184532,0.46071064,-0.09160254,-0.9651887,-0.05061417,-0.40334794,1.0731502,-0.18405478,-0.25823373,0.3900233,1.3263044,0.39569154,-1.2826663
V,0.2979257,0.87133867,0.6003197,0.5530391,0.09769737,0.094382286,-0.52808565,0.27283603,1.2552097,-0.34922153,-0.07415648,-1.5722212,0.80311984,0.45587167,-0.44005105,-0.34954777,0.16319093,0.3600337,0.45457518,1.2157072,0.09303271,-2.7990708,1.3010579,0.49086264,0.022326522,-0.08904727,1.46105,0.52902293,-1.028319,-0.2415805,-0.03482307,-0.50900036,-0.34216544,1.7009878,0.5091917,-1.0157778,1.5049735,-0.43286163,-0.75994027,-1.1697767,-0.6697039,0.5279388,-1.3492529,0.25519308,0.6122721,0.9396002,-0.106351696,-0.36848497,-1.6301466,1.2389561,0.9424072,-0.047142293,0.45398936,-0.6206888,-1.0979197,0.8730064,0.11370701,0.14472462,0.51229435,-0.012823143,-1.7867488,0.6399166,-0.35698092,0.9343956
W,0.702866,1.1085037,1.8615499,1.2163479,-0.45994437,1.868487,2.0427616,1.3456863,-0.15430726,1.3107426,-0.17833228,-0.03276784,-0.99933356,0.61607116,0.67213386,-0.19530137,0.55540454,1.1123284,0.32042465,0.042692613,-0.6073442,-0.9754827,-1.217557,0.69655037,-0.7144967,0.43819985,0.93318117,1.2353636,-0.025249735,1.3728603,1.1756233,-0.75348026,-2.0887077,1.2716556,-1.0959666,-0.28122064,0.7117656,0.8995111,0.53582215,0.77628464,1.2226298,0.3263074,0.32088816,-0.6314695,-0.5304614,1.9307173,-0.43738416,-1.8213748,1.1023649,0.7324701,-1.3679223,-1.0754247,-0.016113263,-0.0022430266,-0.51990247,1.6087939,2.3225904,-0.3888579,-0.6311493,-1.4442127,-0.68571687,-1.1026931,0.34018672,-0.21446583
Y,1.183271,-0.61431825,0.22718392,-1.2757039,1.0785354,0.31292993,-1.3113439,-0.05579601,-0.83954144,2.2551565,0.31084254,-0.45978692,-1.9833843,-0.045541536,0.81458884,0.22704498,0.18640243,-0.21976407,-1.0864593,1.3761148,-1.342982,-0.07035898,0.73110324,-0.29879552,1.6905558,-0.27618527,-1.2299463,-0.3675369,-0.79947674,-0.7343583,-0.2608977,-0.010441736,-0.41039425,0.56362873,0.10640196,-1.8881507,-0.23581141,-0.31247976,-0.1767308,-1.0013179,0.29328406,-0.75068825,0.6971773,-0.42985275,0.43293396,1.0556552,2.592896,0.06110884,-0.30514836,0.23696688,-1.2318685,1.2512977,1.4812031,-0.43077356,-1.9801562,-0.089203216,-0.2838772,1.8681169,0.682765,0.9143841,-0.29396248,0.80793,-1.4177526,-1.7402142
e,0.34317142,-0.44358745,-0.6855944,-0.65690506,-0.7420197,-0.8292176,-0.7526735,1.1922491,-0.39966914,0.7284856,-0.44741806,0.9676441,1.0535198,1.1806087,1.21732,0.66861653,-1.2511115,1.1230425,-0.03834634,-0.18659449,1.6680094,-2.342262,0.59341925,-1.9906787,-0.6415935,-0.37301338,-0.5621752,-1.4081038,-0.6808186,-1.8962419,1.2179589,1.1755279,0.24584687,-0.5920294,-0.5458242,1.776648,3.2311327,-1.185346,2.2371032,-0.09646642,-0.81695616,-2.8408113,-0.7811672,-1.0193875,1.9833511,-1.0284032,1.1311004,-0.61696005,-0.1367838,1.2645884,0.21720448,0.089201294,0.34072012,1.0903798,0.6952477,-0.50957066,0.37624994,0.29075006,-0.07208746,-0.8445377,-0.3310887,-0.52271676,0.36643952,-1.2323934
